drug_id	gene_id	variant_id	association	cancer_id	cancer_type	subtype	reference
CHEMBL1173655	COSG73399	DUMMY_COSG73399	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG73399	DUMMY_COSG73399	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1173655	COSG89395	DUMMY_COSG89395	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG89395	DUMMY_COSG89395	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1173655	COSG93969	DUMMY_COSG93969	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG93969	DUMMY_COSG93969	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1173655	COSG103633	DUMMY_COSG103633	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG103633	DUMMY_COSG103633	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1173655	COSG83414	DUMMY_COSG83414	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG83414	DUMMY_COSG83414	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1173655	COSG59677	DUMMY_COSG59677	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG59677	DUMMY_COSG59677	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1173655	COSG96808	DUMMY_COSG96808	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG96808	DUMMY_COSG96808	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1173655	COSG95525	DUMMY_COSG95525	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG95525	DUMMY_COSG95525	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1173655	COSG86962	DUMMY_COSG86962	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG86962	DUMMY_COSG86962	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1173655	COSG113468	DUMMY_COSG113468	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG113468	DUMMY_COSG113468	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1173655	COSG86121	DUMMY_COSG86121	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1173655	COSG86121	DUMMY_COSG86121	specific	20	Small Cell Lung Cancer	Refractory, metastatic squamous cell Non-small cell lung cancer	Anticancer Fund
CHEMBL1738797	COSG68325	DUMMY_COSG68325	specific	20	Small Cell Lung Cancer	Refractory, metastatic Non small cell lung cancer	Anticancer Fund
CHEMBL1738797	COSG59677	DUMMY_COSG59677	specific	20	Small Cell Lung Cancer	Refractory, metastatic Non small cell lung cancer	Anticancer Fund
CHEMBL1738797	COSG103633	DUMMY_COSG103633	specific	20	Small Cell Lung Cancer	Refractory, metastatic Non small cell lung cancer	Anticancer Fund
CHEMBL1738797	COSG113468	DUMMY_COSG113468	specific	20	Small Cell Lung Cancer	Refractory, metastatic Non small cell lung cancer	Anticancer Fund
CHEMBL1738797	COSG115384	DUMMY_COSG115384	specific	20	Small Cell Lung Cancer	Refractory, metastatic Non small cell lung cancer	Anticancer Fund
CHEMBL1738797	COSG106830	DUMMY_COSG106830	specific	20	Small Cell Lung Cancer	Refractory, metastatic Non small cell lung cancer	Anticancer Fund
CHEMBL1738797	COSG99109	DUMMY_COSG99109	specific	20	Small Cell Lung Cancer	Refractory, metastatic Non small cell lung cancer	Anticancer Fund
CHEMBL1201587	COSG115384	DUMMY_COSG115384	specific	26	Other	B-Cell Chronic Lymphocytic Leukemia	Anticancer Fund
CHEMBL1201587	COSG115384	DUMMY_COSG115384	specific	26	Other	T-Cell Prolymphocytic Leukemia	Anticancer Fund
CHEMBL705	COSG75470	DUMMY_COSG75470	specific	26	Other	AIDS-related Kaposi&#39;s Sarcoma	Anticancer Fund
CHEMBL705	COSG68638	DUMMY_COSG68638	specific	26	Other	AIDS-related Kaposi&#39;s Sarcoma	Anticancer Fund
CHEMBL705	COSG89395	DUMMY_COSG89395	specific	26	Other	AIDS-related Kaposi&#39;s Sarcoma	Anticancer Fund
CHEMBL2396661	COSG82958	DUMMY_COSG82958	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG99109	DUMMY_COSG99109	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG63500	DUMMY_COSG63500	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG95525	DUMMY_COSG95525	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG111839	DUMMY_COSG111839	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG89395	DUMMY_COSG89395	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG61326	DUMMY_COSG61326	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG61759	DUMMY_COSG61759	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG108408	DUMMY_COSG108408	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG59287	DUMMY_COSG59287	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG93969	DUMMY_COSG93969	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG66931	DUMMY_COSG66931	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG115384	DUMMY_COSG115384	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG112760	DUMMY_COSG112760	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG114519	DUMMY_COSG114519	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG95814	DUMMY_COSG95814	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG77957	DUMMY_COSG77957	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG71518	DUMMY_COSG71518	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG77480	DUMMY_COSG77480	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL2396661	COSG113788	DUMMY_COSG113788	specific	4	Breast Cancer	Advanced Metastatic Breast Cancer	Anticancer Fund
CHEMBL601	COSG84340	DUMMY_COSG84340	specific	26	Other	Basal Cell Carcinoma (BCC)	Anticancer Fund
CHEMBL601	COSG84340	DUMMY_COSG84340	specific	26	Other	Squamous Cell Carcinoma (SCC)	Anticancer Fund
CHEMBL43	COSG77957	DUMMY_COSG77957	specific	26	Other	Leukemia, Acute	Anticancer Fund
CHEMBL43	COSG77957	DUMMY_COSG77957	specific	26	Other	Refractory Leukemia	Anticancer Fund
CHEMBL1399	COSG61326	DUMMY_COSG61326	generic	4	Breast Cancer	Advanced Breast Cancer	Anticancer Fund
CHEMBL1399	COSG61326	DUMMY_COSG61326	generic	4	Breast Cancer	Early Breast Cancer	Anticancer Fund
CHEMBL1399	COSG61326	DUMMY_COSG61326	generic	4	Breast Cancer	Locally Advanced Breast Cancer (LABC)	Anticancer Fund
CHEMBL1399	COSG61326	DUMMY_COSG61326	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL1399	COSG61326	DUMMY_COSG61326	generic	4	Breast Cancer	Invasive, early Breast Cancer	Anticancer Fund
CHEMBL1399	COSG89395	DUMMY_COSG89395	generic	4	Breast Cancer	Advanced Breast Cancer	Anticancer Fund
CHEMBL1399	COSG89395	DUMMY_COSG89395	generic	4	Breast Cancer	Early Breast Cancer	Anticancer Fund
CHEMBL1399	COSG89395	DUMMY_COSG89395	generic	4	Breast Cancer	Locally Advanced Breast Cancer (LABC)	Anticancer Fund
CHEMBL1399	COSG89395	DUMMY_COSG89395	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL1399	COSG89395	DUMMY_COSG89395	generic	4	Breast Cancer	Invasive, early Breast Cancer	Anticancer Fund
CHEMBL3183409	COSG86691	DUMMY_COSG86691	specific	18	Prostate Cancer	Nonmetastatic Prostate Cancer	Anticancer Fund
CHEMBL1200978	COSG68638	DUMMY_COSG68638	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG112751	DUMMY_COSG112751	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG100191	DUMMY_COSG100191	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG114519	DUMMY_COSG114519	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG83025	DUMMY_COSG83025	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG112543	DUMMY_COSG112543	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG62005	DUMMY_COSG62005	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG84672	DUMMY_COSG84672	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG64752	DUMMY_COSG64752	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG76097	DUMMY_COSG76097	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG73953	DUMMY_COSG73953	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG75563	DUMMY_COSG75563	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL1200978	COSG103824	DUMMY_COSG103824	generic	26	Other	Refractory Acute Promyelocytic Leukemia	Anticancer Fund
CHEMBL4208229	COSG106650	DUMMY_COSG106650	specific	26	Other	Philadelphia chromosome-positive chronic myeloid leukemia in chronic phase	Anticancer Fund
CHEMBL4208229	COSG70269	DUMMY_COSG70269	specific	26	Other	Philadelphia chromosome-positive chronic myeloid leukemia in chronic phase	Anticancer Fund
CHEMBL2108989	COSG76073	DUMMY_COSG76073	specific	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL2108989	COSG88065	DUMMY_COSG88065	specific	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL2108989	COSG102348	DUMMY_COSG102348	specific	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL3707227	COSG87130	DUMMY_COSG87130	specific	20	Small Cell Lung Cancer	Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL3707227	COSG87130	DUMMY_COSG87130	specific	20	Small Cell Lung Cancer	Small Cell Lung Cancer (SCLC)	Anticancer Fund
CHEMBL3707227	COSG87130	DUMMY_COSG87130	specific	4	Breast Cancer	Triple Negative Breast Cancer (TNBC)	Anticancer Fund
CHEMBL3707227	COSG87130	DUMMY_COSG87130	specific	26	Other	Urothelial carcinoma ureter metastatic	Anticancer Fund
CHEMBL3707227	COSG87130	DUMMY_COSG87130	specific	26	Other	Locally advanced Urothelial Carcinoma	Anticancer Fund
CHEMBL4204794	COSG63709	DUMMY_COSG63709	specific	23	Testicular Cancer	Metastatic Gastrointestinal Stromal Tumor	Anticancer Fund
CHEMBL4204794	COSG63709	DUMMY_COSG63709	specific	23	Testicular Cancer	Unresectable Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL4204794	COSG95745	DUMMY_COSG95745	specific	23	Testicular Cancer	Metastatic Gastrointestinal Stromal Tumor	Anticancer Fund
CHEMBL4204794	COSG95745	DUMMY_COSG95745	specific	23	Testicular Cancer	Unresectable Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL4204794	COSG64752	DUMMY_COSG64752	specific	23	Testicular Cancer	Metastatic Gastrointestinal Stromal Tumor	Anticancer Fund
CHEMBL4204794	COSG64752	DUMMY_COSG64752	specific	23	Testicular Cancer	Unresectable Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL4204794	COSG108842	DUMMY_COSG108842	specific	23	Testicular Cancer	Metastatic Gastrointestinal Stromal Tumor	Anticancer Fund
CHEMBL4204794	COSG108842	DUMMY_COSG108842	specific	23	Testicular Cancer	Unresectable Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL3833373	COSG87130	DUMMY_COSG87130	specific	26	Other	Locally advanced disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG87130	DUMMY_COSG87130	specific	26	Other	Locally advanced disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG87130	DUMMY_COSG87130	specific	26	Other	Metastatic Merkel Cell Carcinoma (MCC)	Anticancer Fund
CHEMBL3833373	COSG87130	DUMMY_COSG87130	specific	26	Other	Metastatic disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG87130	DUMMY_COSG87130	specific	26	Other	Metastatic disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG105361	DUMMY_COSG105361	specific	26	Other	Locally advanced disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG105361	DUMMY_COSG105361	specific	26	Other	Locally advanced disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG105361	DUMMY_COSG105361	specific	26	Other	Metastatic Merkel Cell Carcinoma (MCC)	Anticancer Fund
CHEMBL3833373	COSG105361	DUMMY_COSG105361	specific	26	Other	Metastatic disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG105361	DUMMY_COSG105361	specific	26	Other	Metastatic disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG85949	DUMMY_COSG85949	specific	26	Other	Locally advanced disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG85949	DUMMY_COSG85949	specific	26	Other	Locally advanced disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG85949	DUMMY_COSG85949	specific	26	Other	Metastatic Merkel Cell Carcinoma (MCC)	Anticancer Fund
CHEMBL3833373	COSG85949	DUMMY_COSG85949	specific	26	Other	Metastatic disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG85949	DUMMY_COSG85949	specific	26	Other	Metastatic disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG61713	DUMMY_COSG61713	specific	26	Other	Locally advanced disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG61713	DUMMY_COSG61713	specific	26	Other	Locally advanced disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG61713	DUMMY_COSG61713	specific	26	Other	Metastatic Merkel Cell Carcinoma (MCC)	Anticancer Fund
CHEMBL3833373	COSG61713	DUMMY_COSG61713	specific	26	Other	Metastatic disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG61713	DUMMY_COSG61713	specific	26	Other	Metastatic disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG67170	DUMMY_COSG67170	specific	26	Other	Locally advanced disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG67170	DUMMY_COSG67170	specific	26	Other	Locally advanced disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG67170	DUMMY_COSG67170	specific	26	Other	Metastatic Merkel Cell Carcinoma (MCC)	Anticancer Fund
CHEMBL3833373	COSG67170	DUMMY_COSG67170	specific	26	Other	Metastatic disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG67170	DUMMY_COSG67170	specific	26	Other	Metastatic disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG89944	DUMMY_COSG89944	specific	26	Other	Locally advanced disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG89944	DUMMY_COSG89944	specific	26	Other	Locally advanced disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG89944	DUMMY_COSG89944	specific	26	Other	Metastatic Merkel Cell Carcinoma (MCC)	Anticancer Fund
CHEMBL3833373	COSG89944	DUMMY_COSG89944	specific	26	Other	Metastatic disease has progressed during or following platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL3833373	COSG89944	DUMMY_COSG89944	specific	26	Other	Metastatic disease has progressed within 12 months of neoadjuvant or adjuvant treatment with platinum-containing chemotherapy urothelial carcinoma (UC)	Anticancer Fund
CHEMBL1289926	COSG106784	DUMMY_COSG106784	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG64110	DUMMY_COSG64110	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG95745	DUMMY_COSG95745	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG115384	DUMMY_COSG115384	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG111666	DUMMY_COSG111666	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG106650	DUMMY_COSG106650	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG63709	DUMMY_COSG63709	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG87130	DUMMY_COSG87130	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG86049	DUMMY_COSG86049	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG84346	DUMMY_COSG84346	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG99109	DUMMY_COSG99109	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1289926	COSG95485	DUMMY_COSG95485	specific	26	Other	Advanced Thyroid cancer	Anticancer Fund
CHEMBL1489	COSG95814	DUMMY_COSG95814	generic	2	Acute Myeloid Leukemia	Acute Myeloid Leukemia (AML)	Anticancer Fund
CHEMBL1489	COSG95814	DUMMY_COSG95814	generic	26	Other	Chronic Myelomonocytic Leukemia	Anticancer Fund
CHEMBL1489	COSG108145	DUMMY_COSG108145	generic	2	Acute Myeloid Leukemia	Acute Myeloid Leukemia (AML)	Anticancer Fund
CHEMBL1489	COSG108145	DUMMY_COSG108145	generic	26	Other	Chronic Myelomonocytic Leukemia	Anticancer Fund
CHEMBL1489	COSG108257	DUMMY_COSG108257	generic	2	Acute Myeloid Leukemia	Acute Myeloid Leukemia (AML)	Anticancer Fund
CHEMBL1489	COSG108257	DUMMY_COSG108257	generic	26	Other	Chronic Myelomonocytic Leukemia	Anticancer Fund
CHEMBL1489	COSG112721	DUMMY_COSG112721	generic	2	Acute Myeloid Leukemia	Acute Myeloid Leukemia (AML)	Anticancer Fund
CHEMBL1489	COSG112721	DUMMY_COSG112721	generic	26	Other	Chronic Myelomonocytic Leukemia	Anticancer Fund
CHEMBL1489	COSG86962	DUMMY_COSG86962	generic	2	Acute Myeloid Leukemia	Acute Myeloid Leukemia (AML)	Anticancer Fund
CHEMBL1489	COSG86962	DUMMY_COSG86962	generic	26	Other	Chronic Myelomonocytic Leukemia	Anticancer Fund
CHEMBL1489	COSG64752	DUMMY_COSG64752	generic	2	Acute Myeloid Leukemia	Acute Myeloid Leukemia (AML)	Anticancer Fund
CHEMBL1489	COSG64752	DUMMY_COSG64752	generic	26	Other	Chronic Myelomonocytic Leukemia	Anticancer Fund
CHEMBL1489	COSG111896	DUMMY_COSG111896	generic	2	Acute Myeloid Leukemia	Acute Myeloid Leukemia (AML)	Anticancer Fund
CHEMBL1489	COSG111896	DUMMY_COSG111896	generic	26	Other	Chronic Myelomonocytic Leukemia	Anticancer Fund
CHEMBL1489	COSG106650	DUMMY_COSG106650	generic	2	Acute Myeloid Leukemia	Acute Myeloid Leukemia (AML)	Anticancer Fund
CHEMBL1489	COSG106650	DUMMY_COSG106650	generic	26	Other	Chronic Myelomonocytic Leukemia	Anticancer Fund
CHEMBL1489	COSG64570	DUMMY_COSG64570	generic	2	Acute Myeloid Leukemia	Acute Myeloid Leukemia (AML)	Anticancer Fund
CHEMBL1489	COSG64570	DUMMY_COSG64570	generic	26	Other	Chronic Myelomonocytic Leukemia	Anticancer Fund
CHEMBL1489	COSG115384	DUMMY_COSG115384	generic	2	Acute Myeloid Leukemia	Acute Myeloid Leukemia (AML)	Anticancer Fund
CHEMBL1489	COSG115384	DUMMY_COSG115384	generic	26	Other	Chronic Myelomonocytic Leukemia	Anticancer Fund
